date,rho_t,h11_gold,h22_sp500,h12_cov,hedge_ratio,w_gold,w_sp500
2012-12-01,-0.0841483156766351,10.839921767732609,8.99309168544802,-0.8308316110813171,-0.09238553771510076,0.45703982641425106,0.542960173585749
2013-01-01,-0.08566810256357303,10.377302138146673,7.637275022775135,-0.7626593408594262,-0.09986013841129172,0.42988634285879473,0.5701136571412053
2013-02-01,-0.09080300636365782,9.267738101019408,10.22468317766065,-0.8839181137645092,-0.08644943793424656,0.522505491204934,0.47749450879506605
2013-03-01,-0.08973596510785402,9.647924788755398,8.557559067193784,-0.8153769785122085,-0.09528148997978099,0.47251581343594107,0.5274841865640589
2013-04-01,-0.09491328283060403,9.47989270002842,8.882600958807025,-0.8709611471538032,-0.09805249061540387,0.48514526006093656,0.5148547399390635
2013-05-01,-0.09564775297803545,16.069581112341382,7.749916281038417,-1.0673959614989563,-0.13772999898212257,0.3397246649698653,0.6602753350301347
2013-06-01,-0.09613234646607038,17.68602864183399,7.037424123624537,-1.072485841944353,-0.15239749986703696,0.3018379429302905,0.6981620570697096
2013-07-01,-0.08099495576110462,18.940134269869127,7.373476428942303,-0.9571624384011439,-0.12981155464796748,0.2951203726899652,0.7048796273100348
2013-08-01,-0.09737312917330708,18.765939700617434,9.870163011586333,-1.325215319253076,-0.13426478546478304,0.3578337748495033,0.6421662251504967
2013-09-01,-0.10315513529684386,18.33721867392667,11.745115649571375,-1.5138618118749363,-0.12889288254306658,0.4004516537715207,0.5995483462284793
2013-10-01,-0.09607158342314047,14.99580175087215,10.61069417326169,-1.2118578835876959,-0.11421098976177305,0.42177890723939726,0.5782210927606027
2013-11-01,-0.09812536502695358,13.63058962524634,11.506324431773068,-1.2288727510335766,-0.10679976549594068,0.46150948720848095,0.538490512791519
2013-12-01,-0.09721200134962842,13.311041406423863,10.29128058522801,-1.1377860664437132,-0.11055825920020863,0.44165365994112527,0.5583463400588747
2014-01-01,-0.09700820404431845,14.547401361568102,9.07238528013863,-1.114453410458493,-0.12284017665103657,0.3940949164539757,0.6059050835460242
2014-02-01,-0.09627044737793782,12.433882998671688,11.964164903355346,-1.1741878262589558,-0.09814206304776485,0.4912190485139363,0.5087809514860637
2014-03-01,-0.08177349278368767,12.827990751210551,12.294092496401454,-1.0269282599505332,-0.08353022073415509,0.49017700474433396,0.5098229952556661
2014-04-01,-0.08510830022074956,11.673649098031962,10.073381380329064,-0.9229174820695646,-0.09161943216721692,0.4660857702595934,0.5339142297404066
2014-05-01,-0.08574061885591863,11.583396120106784,8.440646778850367,-0.8477980848631063,-0.10044231290277711,0.4276518976370142,0.5723481023629857
2014-06-01,-0.08814111307466942,10.151061731457819,7.560924588048963,-0.7721856352057117,-0.10212846672565055,0.432745922189227,0.5672540778107731
2014-07-01,-0.08924818521470117,9.094459171195957,6.816192772784024,-0.7026818967008811,-0.10309008564232197,0.4342150517484914,0.5657849482515086
2014-08-01,-0.09341210765693574,8.704618070423377,7.2185239518386854,-0.7404610735215825,-0.10257790629523007,0.45730611815355027,0.5426938818464497
2014-09-01,-0.09515307050679436,8.20388694584578,8.08722680750784,-0.7750548748424733,-0.09583691582916223,0.4967306015106512,0.5032693984893488
2014-10-01,-0.07722524553183277,11.173900286423228,8.201260032869408,-0.7392681308079609,-0.09014079883397018,0.42872629938724494,0.5712737006127551
2014-11-01,-0.08472020216601256,10.00562724097418,7.5080271108873795,-0.7342975161268508,-0.09780166018074801,0.4342122190171824,0.5657877809828176
2014-12-01,-0.09253677428030994,11.55116722784143,7.0819517346233525,-0.8369582090547808,-0.11818185726442171,0.38995893764253453,0.6100410623574655
2015-01-01,-0.09212337889095971,10.352642410374678,6.561578466596165,-0.759275923352287,-0.11571543756088971,0.397165119957531,0.602834880042469
2015-02-01,-0.10387690412031873,11.006113331850054,9.258522126529433,-1.0485926816986713,-0.11325702605322145,0.4609246666617875,0.5390753333382126
2015-03-01,-0.1036189685119265,10.31736175621314,12.204917768994562,-1.1627625155260304,-0.09526999997328277,0.5379823498793961,0.4620176501206039
2015-04-01,-0.08579380027206877,11.902251382949137,11.44430352218335,-1.001302149706131,-0.08749349820766568,0.49096719822005613,0.5090328017799439
2015-05-01,-0.08691688359200447,10.42774878657838,9.442114846780118,-0.8624502762070051,-0.09134079495984013,0.47717886772647333,0.5228211322735267
2015-06-01,-0.08760604790703223,9.127499232444071,7.974446077678928,-0.7474123234024995,-0.0937259235465348,0.46899856379802163,0.5310014362019784
2015-07-01,-0.08169585601730457,8.643623324118892,8.762961720938138,-0.7110062222001119,-0.08113766153984678,0.5031690729191611,0.49683092708083887
2015-08-01,-0.0894675826897704,11.465708796787753,7.734382278126365,-0.8425175844199716,-0.10893146396483384,0.41067024266187313,0.5893297573381269
2015-09-01,-0.0773753509423487,10.127904075756724,18.15429665261385,-1.0491851509041177,-0.05779266313537166,0.6320974607238956,0.3679025392761044
2015-10-01,-0.08303097443947281,8.882566101087244,17.04737788533137,-1.0217347230610603,-0.05993500759669466,0.6459387822643448,0.35406121773565524
2015-11-01,-0.07139483816695433,8.942998678625662,24.535520282534907,-1.057562475305667,-0.04310332379861822,0.7190351968817713,0.2809648031182287
2015-12-01,-0.07504281421967815,14.957310340406638,19.232015318544907,-1.2727651136445786,-0.06617949770543735,0.5581832278228617,0.44181677217713833
2016-01-01,-0.07968092302226529,12.730071481043632,16.643784921785183,-1.1598339711852996,-0.06968571010955468,0.5617431087517151,0.43825689124828493
2016-02-01,-0.0889479721810754,11.179209286557,21.125332712505408,-1.3669208680380185,-0.06470529419064971,0.6419318239838483,0.3580681760161517
2016-03-01,-0.09188836794861628,20.00829006752983,16.918841413515707,-1.6906388135561299,-0.09992639402634,0.4616773680434232,0.5383226319565768
2016-04-01,-0.08050031429705382,17.766774593830785,20.122532578332013,-1.5221000205898862,-0.07564157317995285,0.5287754231786588,0.4712245768213412
2016-05-01,-0.08421749868986012,14.574751795723442,15.912849860833248,-1.2825576778123238,-0.08059886752084047,0.5202418770084266,0.4797581229915734
2016-06-01,-0.08576310118807992,12.325600506341702,12.840334420570727,-1.0789285562771296,-0.08402651527117885,0.5094191522444166,0.4905808477555834
2016-07-01,-0.08735324025423218,10.591261752580015,10.59056830935341,-0.9251507447164273,-0.08735610004038687,0.4999849461777982,0.5000150538222018
2016-08-01,-0.07770058730126053,11.780910566707455,10.340334107457478,-0.8575925838577284,-0.08293664159644805,0.46978204226039555,0.5302179577396045
2016-09-01,-0.08292648288927681,10.100468657718219,8.824001441175456,-0.7828828765626505,-0.08872197968027097,0.46885181737873977,0.5311481826212603
2016-10-01,-0.0842216420654003,9.158343864339509,7.7059521903390795,-0.7075307713279866,-0.09181613820742555,0.4602723545872255,0.5397276454127745
2016-11-01,-0.07032738665154104,11.884554852347367,8.364607879720351,-0.7011948738913082,-0.08382878001864576,0.41871375099077085,0.5812862490092292
2016-12-01,-0.08487548807999531,11.214159691429105,8.543247625978779,-0.8307630079646128,-0.0972420611382471,0.4376506751320517,0.5623493248679483
2017-01-01,-0.09087946394212375,17.202023076521446,7.504244124810637,-1.0325450203673754,-0.13759480677788194,0.31887771202589,0.68112228797411
2017-02-01,-0.0874500228763781,15.034098676135937,6.724955948221495,-0.879312703615152,-0.1307536748768887,0.32334263590724016,0.6766573640927598
2017-03-01,-0.07971373898078256,13.85262479749181,7.66925020471637,-0.8216288290156242,-0.10713287571584845,0.3665370347006782,0.6334629652993218
2017-04-01,-0.08352125647818363,11.686028305472268,6.820745286936165,-0.7456695383353334,-0.10932376257526007,0.37835644545450636,0.6216435545454937
2017-05-01,-0.08553716824758828,10.879165372298527,6.032131341953029,-0.6929279069129424,-0.11487281486954368,0.36754676655540797,0.632453233444592
2017-06-01,-0.0874225472488212,10.061750684948372,5.470902806742562,-0.648619098313878,-0.11855796405567533,0.3636102963932849,0.6363897036067151
2017-07-01,-0.08804735633515426,8.902860576992733,5.062038019834155,-0.5910766565380721,-0.11676653834327329,0.3732155082056768,0.6267844917943233
2017-08-01,-0.09099656688552338,8.742281936817218,4.985738696191107,-0.6007616042877302,-0.12049600688994924,0.3741909571890978,0.6258090428109022
2017-09-01,-0.09231258947640861,9.3914064389903,4.807752570317668,-0.6202936083132754,-0.12901945331855755,0.351563173332041,0.648436826667959
2017-10-01,-0.08712172284907634,8.899098140396585,4.796048675104238,-0.5691690081546182,-0.11867456873594967,0.3616963743916246,0.6383036256083754
2017-11-01,-0.09266499299026458,9.35876217558005,4.9357094493514015,-0.6297957068900919,-0.1275998340973764,0.3578168059618776,0.6421831940381224
2017-12-01,-0.09059081242918016,8.31791006121313,5.4464877191598084,-0.6097467987983363,-0.11195229480704634,0.4041830233007731,0.595816976699227
2018-01-01,-0.08948775787193775,8.009735184211957,5.0216833399943015,-0.5675411651349147,-0.11301811100171018,0.39453811230761543,0.6054618876923845
2018-02-01,-0.056762266970994374,10.577269202129841,9.318794631301481,-0.5635421197636662,-0.06047371382890545,0.47006931201595126,0.5299306879840487
2018-03-01,-0.07011646714200218,9.240163210700052,12.842192231738363,-0.7637996063250706,-0.059475796074552306,0.5762819978619056,0.4237180021380944
2018-04-01,-0.07651324825786872,8.334752976769149,13.197391294416068,-0.8024667615817956,-0.060804953318412736,0.6050832425958867,0.39491675740411325
2018-05-01,-0.08263322136342799,7.5712257565395715,10.803353290905857,-0.7473380093666357,-0.06917648523035312,0.5813348946299448,0.4186651053700552
2018-06-01,-0.088525542637112,8.129313547481784,9.33507901848787,-0.77117782681177,-0.08261074440660582,0.5317194045261019,0.4682805954738981
2018-07-01,-0.08734892778361664,8.054012779952009,7.912405347302262,-0.6972973254589124,-0.08812709850572256,0.49592168284019156,0.5040783171598084
2018-08-01,-0.0981026956524571,9.567650922298721,8.410436187100782,-0.8800206473655439,-0.10463436470931738,0.4706858038537289,0.5293141961462711
2018-09-01,-0.09922899422559918,10.121690976415064,8.196075503571066,-0.9037911858368063,-0.11027121278263242,0.45215945107244204,0.547840548927558
2018-10-01,-0.09319208170179977,8.943633146074188,7.080971567015523,-0.7416216962622341,-0.10473445476279629,0.44680495376066887,0.5531950462393311
2018-11-01,-0.09554462025736492,8.14592936438889,20.079543248147143,-1.2219501060702023,-0.0608554732032044,0.6945526234262691,0.3054473765737309
2018-12-01,-0.09171861221660728,7.415203737596033,16.00140208058367,-0.9990748764628489,-0.062436708447889115,0.6689215211801894,0.33107847881981056
2019-01-01,-0.10323744736674549,7.4517558308033305,36.3368257259245,-1.6987914195442193,-0.046751233372931,0.8060756290002907,0.19392437099970927
2019-02-01,-0.08467824117137542,8.072677693334455,37.57907538210352,-1.4748697921916913,-0.03924710167015116,0.8035544391125446,0.19644556088745535
2019-03-01,-0.0844286310702151,7.806502236069089,29.66791122897628,-1.284876769932305,-0.04330863605515247,0.7729662099130027,0.2270337900869973
2019-04-01,-0.08715519550285619,7.681856397997361,23.077805844448743,-1.1604425139601278,-0.05028391874781574,0.7327039713191673,0.2672960286808327
2019-05-01,-0.09049650958726511,7.436517212205467,19.98954418218222,-1.1033621157534166,-0.05519696225674339,0.7118097692274892,0.2881902307725108
2019-06-01,-0.08493298160991983,6.943031407889267,28.29280865070794,-1.1903891686335701,-0.042073912962465265,0.783781187055957,0.216218812944043
2019-07-01,-0.06591110403228254,10.595024209246606,29.188138964609422,-1.159078274533766,-0.039710591892794085,0.7208139183964717,0.2791860816035283
2019-08-01,-0.07609729800673229,10.97208850672251,22.580251684710884,-1.197783363764114,-0.05304561616446173,0.6614581233360399,0.3385418766639601
2019-09-01,-0.08926127029782326,14.05370817112579,19.1786356926353,-1.465437778864395,-0.07640990747986996,0.570858286450902,0.429141713549098
2019-10-01,-0.08853198881916373,11.782982733358002,15.310859090308812,-1.1891253044048402,-0.07766548548262135,0.5598511348495789,0.44014886515042106
2019-11-01,-0.0893407096331086,10.413351119627153,12.598699292785774,-1.0233106853300757,-0.08122351851956976,0.5436046290098026,0.45639537099019745
2019-12-01,-0.09225883875897918,9.694854117670987,11.653585063441923,-0.9806372778684534,-0.08414897840706362,0.5420153367794136,0.4579846632205864
